Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Demanda_uni_equil
9,1945,1,1153,1426314,1240,6
9,1140,1,2111,4525240,32934,4
7,22187,1,1052,2437314,2233,19
4,2629,1,1251,246689,1232,1
7,1963,1,1220,1119370,41938,2
6,1130,1,1409,4401246,35651,4
5,1111,1,1410,55914,1230,2
6,2017,1,2816,854718,40886,3
3,2021,4,6604,2024274,1240,12
4,1461,1,1213,4463468,34255,4
5,1955,1,4130,2348934,43147,3
7,3214,1,1606,595687,35452,6
7,1465,11,3910,159160,43203,10
4,1545,1,2806,856702,30572,2
9,2023,1,1214,4708526,1220,1
8,2064,11,3908,395345,5345,2
9,1614,1,2860,2181134,43064,2
9,2016,1,2849,4441013,43084,1
5,1348,1,2807,4443525,30549,2
3,2213,1,2911,35509,30575,15
5,2030,1,2156,1289536,30532,3
5,1936,1,1168,4420820,35651,5
6,2015,1,1215,4575535,2665,2
6,1355,2,1604,48573,43180,29
5,1238,1,1223,7527584,41938,3
6,4037,1,1227,4338853,32311,3
4,1223,1,2158,393851,32937,16
7,1140,1,1237,416853,35651,4
6,2017,1,4403,130860,32861,2
6,2055,1,2053,4394556,31470,2
4,3211,1,1416,622428,1240,2
8,1111,1,1414,548111,1238,1
9,2018,1,2850,1776967,43069,2
6,1492,4,4901,4662501,44829,3
6,1123,1,1207,993387,1278,8
4,1138,1,1036,170790,3631,6
9,1333,1,1032,550505,1125,6
7,1338,1,2807,1763203,43068,0
8,1222,1,1432,46962,1238,9
8,1471,1,2142,182211,30569,3
3,1622,1,1258,1380363,1309,1
8,1616,1,1211,9746565,2233,1
9,1936,1,1152,529032,1284,5
7,1612,1,2826,4180574,35119,4
6,4049,1,1034,1805067,43059,6
3,4049,1,2129,129020,30532,3
8,2012,1,1219,9646832,35651,1
6,1911,1,2063,2150777,43285,27
9,1420,1,1017,985449,31184,1
5,1351,1,1289,420397,1232,1
8,1531,7,3301,2347175,73,10
9,1474,4,4902,189695,43196,3
5,1998,1,1253,883765,32393,8
8,4049,1,2127,2069307,30555,3
7,1625,1,1052,32004,1160,11
5,1471,1,1031,2175448,37519,1
5,1555,1,1225,2136418,43220,2
8,1910,11,3960,4540124,43058,2
9,1914,1,1010,96744,73,2
8,2013,1,2803,2465491,43084,1
7,2216,1,1217,2197982,34868,10
3,1168,2,85,2382187,46876,46
8,1463,1,4413,60530,43147,3
9,1451,1,1259,754078,43251,1
4,1123,1,1616,4256469,2505,2
8,4011,11,3980,11601,37058,10
7,1349,1,1126,798660,35651,3
9,1221,1,4415,512781,43069,2
3,2629,1,2858,1749370,43065,2
5,1117,1,1448,4488708,35651,5
3,1493,4,7051,1540948,43220,2
6,4041,1,1162,2152974,972,2
7,1237,1,1282,2329365,1240,5
3,1554,1,1103,40230,35651,11
7,22187,1,1251,245188,2425,4
5,1613,1,1130,308645,1278,25
3,2072,1,4457,119174,43285,16
6,1279,7,3904,4490533,5355,26
8,1220,1,1202,4418089,3631,2
4,3215,1,4501,4609000,43069,4
5,1556,1,1109,1297923,41938,3
3,2054,1,1231,1476627,47840,2
8,2018,1,2856,1701012,43058,3
3,1235,1,1220,373119,41938,1
5,2213,1,4110,1078375,43307,5
3,2012,1,1057,3554133,1125,4
4,2037,1,2819,504034,37058,5
7,1535,1,2102,2456617,43058,3
6,1616,1,1214,153770,1109,1
7,3213,1,4414,20393,43069,10
6,1441,1,1140,231044,43206,12
3,1312,1,1026,302838,30173,28
8,1242,1,1115,1688919,1284,5
4,1153,1,2835,1979096,43285,10
9,2022,1,1224,537885,1232,2
7,2628,4,6603,1825469,1687,6
8,1337,1,2011,968177,43316,2
7,1119,1,1084,2227672,1146,1
6,1625,1,1253,421958,35651,5
6,1613,1,1250,1428030,1278,4
4,1614,1,1238,4552673,41938,2
6,1338,1,4501,4740205,2425,6
4,1955,1,1221,1924224,35651,5
6,1335,1,1255,1367427,1284,10
8,1236,1,1033,7938719,1146,1
4,1119,1,1215,461848,35651,6
9,2063,11,3910,2021935,32934,15
7,1616,1,2108,304470,33871,3
3,1116,1,4432,356441,43069,9
6,1336,1,2104,266207,43058,3
9,1177,4,6602,2116594,31719,4
3,1954,1,1206,884857,30946,2
7,1348,1,2003,1523515,36610,40
4,1555,1,1128,2094658,43200,1
9,1470,1,1153,152711,43118,1
8,1336,1,1264,4338733,1240,1
3,2644,1,1238,2321858,1242,1
4,1441,1,2854,1442222,37058,1
8,1622,1,1264,581224,1212,2
8,1556,1,2814,4630898,37058,2
8,1334,1,1214,8098660,1284,20
3,2019,1,2808,1071719,30532,25
5,1546,1,1216,508969,1284,6
6,1415,1,1115,693515,43203,3
4,1120,1,1471,170746,1309,3
7,1656,1,1219,2227306,1125,4
9,1164,7,3321,2027057,47336,22
9,1217,1,1138,82862,1250,5
8,3215,1,2154,58872,35309,6
6,1629,1,1119,85366,1220,1
3,1223,1,1026,2470171,46772,3
5,1635,1,1223,4209618,1250,7
5,1121,1,1450,2077984,1232,4
5,2021,1,1162,178431,31423,2
5,1116,1,4439,22320,43065,3
5,1620,1,2117,4431687,30572,4
5,1127,1,1422,1753785,1216,2
9,1336,1,1062,986859,6469,0
7,2054,1,1254,4552001,35651,6
7,1945,1,4159,258111,37058,16
9,2037,1,1214,1370145,1109,1
6,2019,1,1206,290656,1150,1
7,2032,1,1168,1691367,1250,2
9,1224,1,1619,4535128,4245,7
6,1232,1,2010,201389,43065,4
7,4010,1,1254,113120,34215,3
8,2016,1,1322,8000423,1240,3
8,1222,1,1420,35249,1272,7
6,1340,1,1170,2473001,1232,1
3,1310,1,1151,1021759,1309,2
7,22187,1,1151,969583,2425,5
4,1117,1,1447,1917543,1232,3
3,1625,1,1054,422206,46772,5
3,3212,1,1024,218678,46772,12
3,1550,1,1008,36841,5707,6
7,25759,1,2132,949281,30574,4
6,1310,1,1174,141318,1309,3
7,1351,1,1064,793061,1146,3
6,2211,1,1241,4255259,1146,1
9,2263,1,2804,705309,5328,2
6,2072,1,2853,4397178,43064,1
5,24669,1,5504,186818,43000,6
4,1431,1,1222,239581,36711,3
5,1311,1,2109,2176745,30572,9
6,2629,1,1261,241413,1150,4
6,1123,1,1063,622969,1146,1
5,1222,1,4459,4487853,35113,2
9,1945,1,2852,4544288,43285,6
4,1963,1,2002,611589,37058,5
3,1213,1,4492,4298584,35113,1
5,2230,1,1228,1185671,1109,1
3,2015,1,1108,1481976,1216,1
5,2022,1,1007,537952,1146,11
9,1219,1,1103,776828,1232,4
9,2015,1,2855,1366479,43058,2
3,1998,1,2861,4556310,5380,4
8,1117,1,1469,356340,1238,1
7,3215,1,4441,1875707,43285,10
5,1954,1,1116,7743189,33370,12
7,4037,1,2010,239119,31485,1
6,1336,1,1252,1733929,1150,4
7,2057,1,1260,2427637,1232,2
8,1338,1,1002,118778,1150,3
4,2036,1,2826,1671085,43069,1
4,2218,1,1107,4643475,34053,1
7,3215,1,4454,4489906,32815,3
4,1124,1,1634,2399158,303,8
8,1491,4,6609,26230,34054,33
5,1591,4,6650,24219,1232,7
3,1137,1,1068,225804,3631,2
7,1259,8,3405,31804,1169,6
5,1550,1,1109,2390164,3270,6
9,3213,1,1123,4255178,41938,4
6,4049,1,4425,1137958,35453,3
6,1140,1,1402,317072,1309,4
5,1344,1,1224,1446714,1242,11
4,4037,1,1209,8025162,36930,1
3,1614,1,1235,2368992,1284,4
6,1530,1,1202,328500,1284,25
3,1126,1,1053,9479933,2233,22
6,1911,1,1061,103298,1169,2
5,1427,1,2107,1616596,43033,4
6,1220,1,1018,1223241,1150,2
5,1232,1,1217,662592,1309,3
5,2015,1,2844,1783132,43316,1
6,2017,1,1297,1086310,2233,2
7,1239,1,2105,185087,43058,5
3,1942,11,3945,4400079,1146,9
4,1912,1,2011,156335,43285,5
5,1492,4,4703,151332,31507,5
7,2238,1,1203,492685,1212,2
5,1912,1,2129,2066717,30575,2
8,2030,1,1274,4699410,35651,5
4,1451,1,4402,893070,43307,10
7,2030,1,4511,4664151,1242,8
8,2076,4,6607,4368130,37005,37
8,1121,1,1048,4621697,1160,0
5,4040,1,2861,1442269,30549,1
8,1459,1,1115,146321,32323,15
8,1459,1,4105,147158,43274,1
4,2275,4,6605,4383953,1233,4
4,1936,1,1058,4628496,2233,7
7,1349,1,1225,400195,1250,1
4,2037,1,1205,4562585,1109,1
5,1470,1,1052,172210,37519,2
5,1453,1,1606,11287,43215,4
6,2211,1,1142,2026710,1240,8
9,1221,1,2822,582284,31625,3
5,1340,1,1151,41849,1242,5
4,2045,1,4412,270531,37058,4
3,2015,1,1275,2424847,1125,4
5,1232,1,2105,583960,30572,11
5,1336,1,1652,264926,43000,8
9,4010,1,2202,4642439,30552,2
4,1245,1,2819,2185862,30575,6
7,1470,1,1041,2318791,35294,2
6,1126,1,1411,570945,1278,6
3,2013,1,2805,6273,43285,6
3,1237,1,1209,243758,1309,7
7,3213,1,1437,2454506,35651,2
7,2032,1,2055,1946173,43285,20
4,1945,1,1275,2372467,2233,3
9,1970,1,2001,2259731,46239,14
9,1423,1,1210,2495404,34208,1
5,1420,1,1127,1131990,43220,2
4,1315,1,1162,1148860,2425,60
3,1617,1,2816,561364,34226,4
4,2239,1,1154,733764,1230,15
5,1119,1,1460,4624474,1238,1
9,1220,1,1008,414004,2233,13
7,2015,1,2860,538410,43285,7
8,1127,1,1001,428207,46772,13
7,1117,1,1484,58101,1220,1
6,1625,1,2151,4377563,30572,3
4,2030,1,1151,1774178,1284,5
9,1963,1,2018,4709093,45111,4
4,2015,1,1209,1471276,1278,7
4,1117,1,1442,65096,1240,4
7,1954,1,1278,725620,1150,2
6,1697,1,1269,4253822,31423,2
3,1222,1,2142,54226,31310,4
5,1698,1,1227,4203763,42434,4
7,22560,1,2122,4204456,32939,5
6,3214,1,1618,1268651,4280,4
8,1536,1,1257,491551,43202,5
5,4040,1,1113,791061,43206,82
4,1419,1,4412,172630,37058,4
9,2057,1,1064,4330617,1182,4
5,2036,1,1251,4187242,41843,3
4,2072,1,1253,4332854,41843,5
8,1625,1,2851,1402958,35305,10
9,2054,1,1231,369938,1242,1
4,22187,1,1256,504158,1250,2
8,1544,4,6602,1105117,217,4
7,1312,1,1123,302175,1242,1
6,1127,1,1005,352659,3631,2
4,2034,1,1151,253244,2425,7
5,1556,1,1258,790917,32393,4
7,1121,1,1606,2277165,325,4
4,1153,1,2837,4548075,35516,2
8,1556,1,1109,578392,34938,3
8,1462,1,1202,1941109,34213,1
4,1220,1,1229,1655694,3631,4
4,1227,1,1240,1189831,1220,1
8,2055,1,1168,201537,1240,22
3,1122,1,1450,73434,1240,3
5,2030,1,2159,1977026,30569,3
7,1351,1,1280,1061644,1150,1
6,23719,1,2804,1053455,35113,2
3,1415,1,4412,1193017,43307,12
5,2644,1,4404,276647,43285,2
4,1611,1,1101,194406,1278,39
8,2038,1,2114,623793,37361,4
4,2018,1,1209,4426107,41938,1
9,2211,1,1243,4563687,41938,1
8,2054,1,2011,25802,37058,5
7,1342,1,1203,4327491,1238,2
4,1217,1,1406,4330449,1216,1
5,2214,1,2805,8356974,30571,6
9,1453,1,2141,10586,31507,2
4,4041,1,1253,891816,1284,4
7,2263,1,2807,4490524,37057,2
9,1245,1,1223,1748492,1278,30
6,1912,1,1207,189518,1284,5
5,1342,1,2103,377906,43033,4
9,2013,1,1233,1402753,1232,1
6,1461,1,4501,143612,43118,2
7,1130,1,1011,324444,1182,6
4,1122,1,1462,606597,3270,3
3,1121,1,1031,2273343,3631,4
6,1616,1,1049,712763,2233,1
8,2230,4,4901,1374265,3270,3
5,1637,1,1244,2441183,42110,3
7,2054,1,1235,2073662,1242,1
8,1445,1,1052,4164077,34264,1
5,1312,1,1037,2412460,35727,4
9,1472,4,4903,120503,36093,10
7,2024,1,4509,2256207,43285,6
8,1126,1,1216,352141,1212,2
3,1635,1,2052,898785,43215,5
4,1332,1,2059,64828,43069,15
5,1914,1,1014,165164,1146,1
6,2060,1,1102,229465,31298,17
3,1121,1,1603,1185762,31298,3
3,1279,6,3203,415600,30531,52
3,1235,1,4402,93795,43084,1
4,1216,1,4413,1125345,43066,1
8,1463,1,1265,1136966,43206,13
3,1315,1,1283,351940,1238,2
3,1533,1,1210,4484687,43202,2
3,1911,1,1167,93467,1309,1
7,1614,1,1208,2143944,1109,5
9,1634,1,1252,2406340,4280,2
4,2054,1,1246,1386608,1284,3
4,4041,1,1266,4343799,972,4
6,2013,1,1118,597252,1240,11
5,1387,1,1115,24486,1238,7
9,1122,1,1456,2055889,1687,1
4,3213,1,1009,74993,2233,1
9,1954,1,1207,568467,2425,25
9,3213,1,1025,1051204,1160,1
9,1542,1,2852,191268,36274,2
6,2012,1,1158,4049,1230,3
3,1332,1,1111,391400,3270,1
9,1631,1,1135,4295401,35651,6
3,1351,1,1267,1368715,1125,1
7,1227,1,1255,8084872,1146,1
5,1550,1,2003,472019,5380,2
7,2071,1,2138,1867837,35305,2
9,1631,1,1644,1607015,72,8
9,1552,1,1232,2337733,32394,13
5,1126,1,1009,596764,1125,19
7,1117,1,1452,1447646,1220,4
9,1123,1,1411,1482097,35651,10
3,2043,1,1261,29492,2425,16
7,1914,1,1013,4381227,3144,32
6,1441,1,1035,1263873,32311,31
8,4041,1,1267,4560282,1250,3
7,1311,1,1284,569074,2425,40
8,2214,1,1009,9518104,1109,4
7,2038,1,2812,944854,37058,5
8,1491,4,6623,40673,32841,16
8,1531,1,1012,340040,1180,1
5,1462,1,5503,450425,40886,4
4,2229,4,4902,4584053,37005,4
7,1530,1,2154,8164229,31582,2
7,1332,1,2156,1537275,30532,10
8,1123,1,2102,200931,30532,5
5,1470,1,1138,1452973,43206,15
6,1955,1,2112,575385,35841,2
6,1342,1,1004,380161,2233,8
6,2629,1,1252,246516,1240,3
7,1138,1,1425,194612,1212,1
7,4016,11,3944,2473382,43033,38
4,1549,1,1037,31456,1169,1
5,1612,1,1039,2131424,48077,5
9,2013,1,1208,66963,41843,10
6,2078,4,6606,1577538,41938,15
5,1377,4,6614,4421718,4245,12
4,1955,1,1114,7969980,1134,3
7,1116,1,1157,140476,31423,5
3,23719,1,1166,508836,1240,3
7,1315,1,2162,97519,40930,2
4,1459,1,6607,145025,43274,2
7,2263,1,5003,4448740,35118,2
5,1111,1,2104,50547,30572,7
5,1618,1,1262,1762686,31298,3
4,1954,1,4505,4601298,2425,10
7,1137,1,1450,4126411,35651,7
7,1232,1,1202,4326464,35651,10
8,2214,1,1105,6135873,35651,8
9,3213,1,1427,1275689,48417,1
6,2072,1,1154,589539,3919,30
3,1114,2,48,17865,48121,7
8,1634,1,2853,624781,34226,5
3,1347,1,1173,4562150,8940,6
7,2229,1,2032,162967,36610,40
7,1124,1,1629,390998,30214,2
8,1955,1,1106,572652,41938,2
6,1212,1,1024,930303,1129,1
5,2045,1,1155,267363,1232,4
6,1423,1,2016,4627718,31471,4
7,1531,1,1013,2201821,5707,2
9,1315,1,1265,2053595,2425,20
8,1236,1,1202,84088,1238,2
6,1341,1,1801,369303,32303,4
7,1122,1,1044,4389505,46772,5
8,2057,1,2151,4626661,31514,2
7,1347,1,2085,4258487,43274,3
6,1419,1,1193,1058009,43204,4
5,2214,1,4406,306757,5000,6
5,1332,1,1211,1013741,2233,3
9,1536,1,1257,4560926,34054,5
6,1423,1,1112,2100871,43196,4
6,1366,1,1251,923824,2425,15
4,1220,1,1220,1819646,1250,2
5,1155,4,6605,56583,1144,10
3,1477,4,7053,4318737,43197,4
5,4010,1,1233,515182,43200,4
6,4037,1,5531,192273,30749,3
5,1310,1,1175,103419,1284,5
9,1471,1,4448,523816,43274,3
9,1555,1,2130,1126215,30532,4
4,1351,1,1279,1379622,2425,17
5,2214,1,1001,8278327,2233,4
7,3212,1,1020,1498904,73,2
4,1219,1,1203,4416232,35651,3
4,1557,1,1226,4570585,43118,1
9,1336,1,2005,714171,43069,3
8,1121,1,1608,4657604,31031,3
3,2031,1,2802,521941,31514,4
5,4049,1,1034,1861317,34215,1
3,1656,1,1211,2156120,4910,4
8,2017,1,4403,4528066,35119,2
5,1623,1,1235,1662765,3270,1
6,1550,1,1013,7997502,1169,4
9,1682,11,5706,1035057,1240,2
9,2263,1,1023,722821,1150,2
3,2256,4,6610,2406619,1232,6
7,2022,1,1204,275259,1109,1
6,22090,1,2808,2186298,37058,7
6,1616,1,4533,4657601,4270,1
6,1461,1,1207,144072,43201,3
6,2029,1,2126,4569407,36304,1
7,1232,1,1208,662580,36960,1
3,1153,1,1604,334149,9217,9
7,1242,1,1116,274234,1232,3
5,22362,1,1242,1924132,1232,2
3,24539,1,4501,723830,43203,7
9,1216,1,1624,589183,35144,5
4,1420,1,5503,178831,32864,2
8,1451,1,1151,220141,43210,4
3,2629,1,4451,237402,43274,2
5,1971,1,1104,587415,46124,2
4,2036,1,1603,1313823,31719,2
8,1347,1,1262,1646217,2425,18
5,1631,1,1043,8027544,1146,3
5,4051,1,1226,122739,43203,8
3,1625,1,2863,1572722,30532,3
5,1275,4,6608,2489179,1240,44
5,1387,1,1213,4507098,1109,1
3,2629,1,4552,2082084,31310,2
7,2015,1,2101,5904162,35305,9
7,23719,1,1282,898858,1250,2
8,2281,6,3202,4196435,30531,10
4,2060,1,2155,1629264,30532,5
4,1657,4,6631,24365,1238,9
9,2021,1,1223,4528614,1232,1
3,1120,1,2119,371460,30532,7
5,3215,1,4435,4565067,32815,1
9,1222,1,1413,52964,32819,2
4,2034,1,4407,254204,43147,4
3,1459,1,4509,663367,43147,4
5,1453,1,2140,2427606,30532,8
3,2060,1,1205,221418,1125,4
6,1625,1,1259,918404,1242,3
4,1220,1,2802,1239516,43068,10
3,1121,1,1414,1323662,1687,1
8,1622,1,2853,289505,37058,5
4,2012,1,1204,2181070,1064,1
7,1581,4,6608,32531,8931,14
4,1629,1,2112,1181791,30575,10
3,1130,1,1604,4318518,35452,7
4,1556,1,1112,727603,1232,2
6,4013,4,4906,1899550,43199,8
4,1611,1,1106,2084145,3270,2
9,2215,1,2806,8393791,5621,3
9,2017,1,2803,392339,37058,6
4,1462,1,2802,125263,30572,3
3,1532,1,1251,2129108,1309,1
9,1121,1,1435,1656463,1242,11
3,1120,1,1054,174697,3144,1
4,1471,1,1031,7708685,43059,5
8,2036,1,1116,878363,2425,27
6,1222,1,1636,4582631,45143,40
6,1936,1,1163,2081395,31423,2
6,1419,1,1083,177159,46876,1
3,2015,1,4507,2151052,1242,1
4,2220,1,1222,4394673,32393,17
6,1461,1,1101,142920,34938,1
6,2278,7,3304,2263146,1146,1
7,2036,1,2821,362199,30813,4
7,1633,1,1023,1569913,3631,4
8,1911,1,1060,874441,2233,8
6,2015,1,1103,131716,1212,4
7,2017,1,1169,131985,1278,18
3,1633,1,2111,103853,30572,18
7,1220,1,1019,599767,73,1
7,1218,1,2801,2404462,35107,3
9,2215,1,1002,4527332,1150,5
5,22362,1,2816,1820470,30569,3
8,1384,1,2001,781032,43285,12
6,2055,1,1263,4417344,1309,1
4,3217,1,1607,117741,4280,3
5,1338,1,2107,1168450,32937,2
7,1461,1,1209,832734,34089,7
9,1347,1,5003,2050124,40886,5
4,1334,1,2806,862331,44102,40
7,1387,1,2816,4514423,35309,1
5,2060,1,2154,228681,30572,10
4,1550,1,6501,757730,9217,2
9,1555,1,1225,2430140,43209,1
7,1213,1,1203,95424,1309,4
9,1629,1,1252,86629,1240,2
3,2230,1,2901,1418921,32815,2
6,1656,1,1201,4222861,1109,1
6,1111,1,2111,74824,30532,5
7,3213,1,4418,39821,43274,1
3,1332,1,2852,1452814,1212,1
4,1117,1,1477,1403253,31423,3
6,2018,1,2855,3554276,34226,6
3,1351,1,1294,4257451,2425,20
7,1555,1,2815,4511881,31514,4
6,1220,1,1611,4542300,40217,0
4,2014,1,1226,4342070,31719,15
6,1118,1,1406,72185,35651,21
9,1217,1,1136,1271130,1220,8
5,1556,1,1116,156607,1242,10
3,1956,1,1209,4363338,1240,1
7,2021,1,1210,717528,1284,10
6,1232,1,1111,237440,1232,2
7,1311,1,1286,4304997,1146,1
5,1461,1,1203,147783,43201,2
6,1130,1,4411,1235805,43067,1
6,1130,1,2811,330901,43285,4
3,1636,1,4409,289997,36610,80
9,1555,1,2812,4195612,43307,3
3,1111,1,1621,75050,323,2
3,2644,1,1011,7762184,2665,2
9,2017,1,1292,4359363,35651,3
6,1310,1,1155,98930,1212,2
4,1684,11,5709,42917,5345,59
4,1955,1,1236,784856,1146,1
8,2029,1,1029,1678346,1146,1
5,1911,1,1137,1033007,1220,1
7,2055,1,2127,875293,32933,3
8,1622,1,1055,4362613,4910,4
6,24669,1,2012,4206360,43067,3
5,2264,1,1228,2301295,1242,1
9,1261,4,6603,1909527,41938,30
5,1117,1,1472,1603420,31423,2
8,1493,4,7059,2150449,34054,9
4,1544,1,2015,42914,43064,2
6,1964,1,1101,1952819,2425,39
9,1347,1,1254,929667,2233,2
7,2263,1,1028,2141601,1233,2
3,1384,1,1016,379935,2233,11
4,1118,1,1416,438635,41938,3
4,1137,1,1468,875175,35651,9
8,1552,1,1034,100273,43188,1
3,1312,1,1133,714812,1216,3
4,1954,1,2838,1768153,45111,1
4,1281,7,3304,498522,1242,4
7,1219,1,1618,795200,9217,11
5,1117,1,1275,4403257,1212,2
8,1350,1,1021,978675,1150,1
9,1237,1,1281,1528252,1278,5
6,3214,1,2131,2178680,30572,10
8,2014,1,2822,1573133,30532,2
8,1612,1,2823,4407092,43307,10
6,1222,1,1410,709903,1238,5
7,4040,1,1106,234054,43209,1
6,1310,1,1159,62583,1220,1
8,2013,1,2009,7691,43285,34
5,1347,1,2073,193415,37058,4
4,2054,1,1027,1123392,1146,2
4,2029,1,1020,1615946,1160,1
6,2017,1,1166,4705934,35651,9
6,1339,1,2810,949780,43285,7
4,1551,11,5748,4331683,5621,5
7,1153,1,1044,541812,1146,1
3,25699,1,1108,1442730,43209,3
6,2030,1,5002,217987,4280,5
3,2218,1,2010,146057,5000,6
8,1279,7,3316,4428836,35455,11
3,3213,1,1430,1622866,1230,8
4,1473,4,4701,119810,35453,5
5,23669,1,2025,152832,35453,6
6,1613,1,1243,492067,1278,43
5,1259,7,3334,35736,1160,3
5,1116,1,1613,389219,35144,19
9,1945,1,1250,7776558,2425,10
3,1111,1,1624,467276,4259,2
6,1123,1,1204,339825,1109,2
7,1626,1,4404,1219527,43307,5
3,1546,1,1219,511424,972,1
9,1126,1,1018,2316484,32802,1
7,1698,1,1102,4524007,1216,1
5,1625,1,2052,1028978,35131,3
8,1451,1,1252,1224688,43118,1
4,1611,1,1262,196560,1232,1
7,1121,1,1035,1232393,1146,3
5,1223,1,2154,170076,31310,4
6,22090,1,4401,334737,35516,15
4,2016,1,1312,5949428,1220,3
3,1218,1,1604,18419,31298,5
3,1255,5,3027,653378,1220,134
7,1549,1,1037,446018,36287,4
4,1697,1,4452,281964,43215,3
6,2014,1,1207,4224974,1109,1
3,1967,2,1506,2502041,46065,33
5,1550,1,6505,36295,9217,2
3,1384,1,1201,1403916,1284,20
6,2018,1,1241,4340376,1240,3
5,1420,1,1130,513341,43118,3
6,2229,1,2038,1127082,5000,15
8,1243,1,1219,4724546,1240,2
7,1259,6,3229,1632925,30568,5
6,4037,1,1071,942873,32311,20
8,1347,1,2086,1067498,43065,5
3,1346,1,5003,4312115,43039,0
6,22090,1,1208,1429310,1242,4
3,1344,1,1111,403711,1238,6
8,2015,1,1223,2251934,1242,9
6,2057,1,1258,1916656,1129,1
8,1311,1,2122,100393,30532,10
4,1633,1,4417,478770,43285,11
7,1936,1,1155,220834,1238,2
5,1312,1,1008,2468382,1146,8
3,1150,4,6636,2050090,37005,45
5,1945,1,2851,4601055,43285,5
3,1614,1,1123,1683832,1212,1
4,3217,1,2115,316598,30532,4
7,1227,1,1014,912962,1129,2
9,4041,1,2853,421198,30552,1
4,2276,1,1224,323556,972,1
6,1339,1,2812,908216,45112,1
4,1914,1,1106,457171,1232,1
3,3217,1,4409,1049463,32861,2
8,1337,1,1240,1039237,1240,1
4,2019,1,1213,2037297,1242,1
9,3214,1,4458,1990063,43285,5
6,4049,1,2835,2099926,43307,9
9,2031,1,1210,507235,1240,6
8,1550,1,1203,1453804,5707,2
5,23669,1,6506,246532,4245,1
5,3219,1,1648,430736,35452,3
3,1232,1,5008,237946,36960,1
4,2237,1,1243,1416246,1230,1
7,1312,1,1119,102023,1284,30
6,1143,6,3213,63754,1240,15
4,1613,1,1130,308851,41938,3
5,2220,1,2124,180096,3894,5
5,1911,1,2805,2060979,44102,40
4,2021,1,4501,4642633,3631,1
9,2057,1,2156,1512076,37361,3
9,1471,1,2143,1719199,32940,1
7,1236,1,1021,1892994,4910,6
5,3214,1,4444,608250,43067,5
3,1557,4,6616,1733211,34054,24
8,2037,1,1214,4209120,1284,5
5,1386,4,6612,7358876,37057,8
3,1631,1,1036,4124877,3631,2
7,4010,1,1260,4710163,43203,2
7,1315,1,1065,348915,37516,10
6,1232,1,1101,199640,41938,3
5,4040,1,1206,1813829,32311,6
9,1236,1,1238,4423805,41938,2
5,2043,1,1261,1695081,1240,1
3,1633,1,1001,2416452,2233,2
7,22560,1,2034,2303057,5000,3
7,1461,1,1202,2278636,43246,1
3,2211,1,1253,2238833,2233,17
4,1459,1,1212,788346,32323,10
6,1337,1,1239,4514489,2425,18
5,1243,1,1113,1901422,41938,1
9,1384,1,2005,380066,43285,15
3,23719,1,1278,1344606,1240,3
5,4010,1,5516,4667182,3718,0
8,2220,1,1025,77002,2665,2
4,1213,1,4489,649156,35107,4
5,1349,1,1234,4340282,1309,1
6,2032,1,1155,28236,1309,3
7,2014,1,1224,1420547,2233,1
9,1698,1,2111,1201927,35305,25
5,1602,1,2852,2180166,31507,10
6,2057,1,1162,267605,1220,2
7,1153,1,1134,331339,32819,2
3,2217,1,1232,4339867,1687,1
4,1227,1,1255,3589826,1232,1
3,2016,1,1323,4317859,48077,1
8,1232,1,2010,4319603,43285,20
6,3214,1,1618,1366217,3609,5
7,2215,1,1220,4416361,35651,2
9,1698,1,6512,892028,4270,1
8,2235,1,1003,755646,1125,101
9,1119,1,1452,1996956,1278,10
3,1471,1,1134,2016975,43174,2
6,1967,1,2002,1630604,36610,40
7,2220,1,1222,659071,32393,8
3,1936,1,1165,2144374,32819,0
6,1137,1,1057,213611,2233,1
7,1346,1,2112,1042295,43058,2
7,4049,1,1253,2407800,35571,2
4,1423,1,1218,4384767,45112,1
9,1117,1,1043,2165911,35727,5
4,1215,1,4403,1173031,43064,1
4,2229,1,1216,1005397,972,1
7,1615,1,1118,2091542,1284,3
4,4037,1,5521,455423,43183,4
5,1378,1,8052,1358062,30572,5
5,1212,1,1437,1456463,1240,1
8,1119,1,1065,4288227,1182,5
5,2044,1,4411,253096,32302,2
7,1541,1,1152,1983534,48417,5
5,1236,1,1239,1186892,1284,14
3,4040,1,4463,426006,43307,12
7,1219,1,1107,324383,30946,0
4,2237,1,1222,1548663,972,3
3,23899,1,1235,690460,1216,1
7,1332,1,1003,544546,1109,1
7,1552,1,2001,432829,43307,3
5,1462,1,1003,125368,35571,2
5,2030,1,2153,372846,43033,5
4,1451,1,1154,708581,43200,1
7,4051,1,1009,123411,35571,2
6,1130,1,1487,2097347,1212,1
7,1617,1,1219,4233292,4767,2
